time_sec,time_min,run_id,phase,event_marker,event_zone,team_state,team_state_label,fist_leader_state,fso_state,jtac_state,foa_state,fom_state
622,10.3667,synthetic_seed42_n900_event450,execution,,False,0,monitoring,3,0,0,0,4
623,10.3833,synthetic_seed42_n900_event450,execution,,False,3,executing,3,1,3,0,0
624,10.4,synthetic_seed42_n900_event450,execution,,False,3,executing,3,4,3,0,3
625,10.4167,synthetic_seed42_n900_event450,execution,,False,3,executing,0,3,3,3,3
626,10.4333,synthetic_seed42_n900_event450,execution,,False,3,executing,3,3,3,0,3
627,10.45,synthetic_seed42_n900_event450,execution,,False,3,executing,3,0,3,2,3
628,10.4667,synthetic_seed42_n900_event450,execution,,False,3,executing,0,3,3,3,3
629,10.4833,synthetic_seed42_n900_event450,execution,,False,3,executing,3,3,3,2,3
630,10.5,synthetic_seed42_n900_event450,execution,,False,3,executing,0,3,3,1,3
631,10.5167,synthetic_seed42_n900_event450,execution,,False,3,executing,3,3,3,3,1
632,10.5333,synthetic_seed42_n900_event450,execution,,False,3,executing,3,3,3,0,3
633,10.55,synthetic_seed42_n900_event450,execution,,False,2,coordinating,2,4,0,3,2
634,10.5667,synthetic_seed42_n900_event450,execution,,False,3,executing,3,2,4,3,3
635,10.5833,synthetic_seed42_n900_event450,execution,,False,3,executing,3,3,3,3,3
636,10.6,synthetic_seed42_n900_event450,execution,,False,0,monitoring,2,3,0,3,0
637,10.6167,synthetic_seed42_n900_event450,execution,,False,3,executing,3,2,3,3,3
638,10.6333,synthetic_seed42_n900_event450,execution,,False,3,executing,3,3,4,0,3
639,10.65,synthetic_seed42_n900_event450,execution,,False,3,executing,0,3,3,3,3
640,10.6667,synthetic_seed42_n900_event450,execution,,False,3,executing,2,1,3,3,3
641,10.6833,synthetic_seed42_n900_event450,execution,,False,3,executing,3,3,3,2,3
642,10.7,synthetic_seed42_n900_event450,execution,,False,3,executing,2,3,3,1,3
643,10.7167,synthetic_seed42_n900_event450,execution,,False,3,executing,3,2,3,0,2
644,10.7333,synthetic_seed42_n900_event450,execution,,False,1,planning,1,1,3,2,3
645,10.75,synthetic_seed42_n900_event450,execution,,False,3,executing,3,1,3,3,0
646,10.7667,synthetic_seed42_n900_event450,execution,,False,3,executing,3,3,3,0,3
647,10.7833,synthetic_seed42_n900_event450,execution,,False,3,executing,3,3,4,1,3
648,10.8,synthetic_seed42_n900_event450,execution,,False,4,reorganizing,2,4,4,3,0
649,10.8167,synthetic_seed42_n900_event450,execution,,False,3,executing,3,1,0,3,3
650,10.8333,synthetic_seed42_n900_event450,execution,,False,3,executing,3,1,3,3,3
651,10.85,synthetic_seed42_n900_event450,execution,,False,3,executing,2,1,3,3,3
652,10.8667,synthetic_seed42_n900_event450,execution,,False,3,executing,3,2,3,2,0
653,10.8833,synthetic_seed42_n900_event450,execution,,False,3,executing,2,3,3,3,0
654,10.9,synthetic_seed42_n900_event450,execution,,False,4,reorganizing,4,3,3,4,4
655,10.9167,synthetic_seed42_n900_event450,execution,,False,3,executing,3,3,3,2,0
656,10.9333,synthetic_seed42_n900_event450,execution,,False,3,executing,3,3,3,0,4
657,10.95,synthetic_seed42_n900_event450,execution,,False,3,executing,3,3,3,0,3
658,10.9667,synthetic_seed42_n900_event450,execution,,False,3,executing,3,1,3,2,4
659,10.9833,synthetic_seed42_n900_event450,execution,,False,3,executing,3,3,1,3,3
660,11.0,synthetic_seed42_n900_event450,execution,,False,3,executing,3,3,3,3,2
661,11.0167,synthetic_seed42_n900_event450,execution,,False,3,executing,3,3,3,3,3
662,11.0333,synthetic_seed42_n900_event450,execution,,False,0,monitoring,0,3,3,0,0
663,11.05,synthetic_seed42_n900_event450,execution,,False,3,executing,4,3,3,3,0
664,11.0667,synthetic_seed42_n900_event450,execution,,False,3,executing,2,1,3,4,3
665,11.0833,synthetic_seed42_n900_event450,execution,,False,3,executing,3,4,3,3,3
666,11.1,synthetic_seed42_n900_event450,execution,,False,3,executing,2,1,3,3,3
667,11.1167,synthetic_seed42_n900_event450,execution,,False,3,executing,3,1,3,0,3
668,11.1333,synthetic_seed42_n900_event450,execution,,False,3,executing,3,3,3,3,3
669,11.15,synthetic_seed42_n900_event450,execution,,False,3,executing,3,3,3,3,3
670,11.1667,synthetic_seed42_n900_event450,execution,,False,3,executing,2,3,3,3,3
671,11.1833,synthetic_seed42_n900_event450,execution,,False,3,executing,3,4,0,3,3
672,11.2,synthetic_seed42_n900_event450,execution,,False,3,executing,3,3,3,3,3
673,11.2167,synthetic_seed42_n900_event450,execution,,False,3,executing,3,3,3,3,2
674,11.2333,synthetic_seed42_n900_event450,execution,,False,1,planning,2,1,1,1,3
675,11.25,synthetic_seed42_n900_event450,execution,,False,3,executing,1,3,1,3,3
676,11.2667,synthetic_seed42_n900_event450,execution,,False,3,executing,3,3,3,0,3
677,11.2833,synthetic_seed42_n900_event450,execution,,False,3,executing,3,1,3,4,1
678,11.3,synthetic_seed42_n900_event450,execution,,False,3,executing,3,0,3,0,2
679,11.3167,synthetic_seed42_n900_event450,execution,,False,3,executing,2,3,3,3,3
680,11.3333,synthetic_seed42_n900_event450,execution,,False,3,executing,3,3,3,3,3
681,11.35,synthetic_seed42_n900_event450,execution,,False,3,executing,2,3,3,3,4
682,11.3667,synthetic_seed42_n900_event450,execution,,False,0,monitoring,2,1,3,0,0
683,11.3833,synthetic_seed42_n900_event450,execution,,False,0,monitoring,2,1,3,0,3
684,11.4,synthetic_seed42_n900_event450,execution,,False,3,executing,3,1,3,3,1
685,11.4167,synthetic_seed42_n900_event450,execution,,False,3,executing,3,3,3,3,0
686,11.4333,synthetic_seed42_n900_event450,execution,,False,3,executing,3,3,0,1,3
687,11.45,synthetic_seed42_n900_event450,execution,,False,3,executing,3,3,3,3,3
688,11.4667,synthetic_seed42_n900_event450,execution,,False,3,executing,3,2,1,2,3
689,11.4833,synthetic_seed42_n900_event450,execution,,False,3,executing,2,1,3,3,0
690,11.5,synthetic_seed42_n900_event450,execution,,False,3,executing,2,3,1,3,3
691,11.5167,synthetic_seed42_n900_event450,execution,,False,3,executing,2,3,3,3,3
692,11.5333,synthetic_seed42_n900_event450,execution,,False,3,executing,3,3,4,4,0
693,11.55,synthetic_seed42_n900_event450,execution,,False,3,executing,3,3,3,1,2
694,11.5667,synthetic_seed42_n900_event450,execution,,False,3,executing,0,3,3,0,3
695,11.5833,synthetic_seed42_n900_event450,execution,,False,3,executing,2,3,3,0,0
696,11.6,synthetic_seed42_n900_event450,execution,,False,3,executing,3,1,0,3,2
697,11.6167,synthetic_seed42_n900_event450,execution,,False,3,executing,3,3,4,0,3
698,11.6333,synthetic_seed42_n900_event450,execution,,False,3,executing,0,3,3,3,2
699,11.65,synthetic_seed42_n900_event450,execution,,False,3,executing,2,1,3,3,3
700,11.6667,synthetic_seed42_n900_event450,execution,,False,0,monitoring,0,1,3,3,0
701,11.6833,synthetic_seed42_n900_event450,execution,,False,3,executing,4,3,3,3,3
702,11.7,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,1,4,2,4
703,11.7167,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,2,0
704,11.7333,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,4,2,1
705,11.75,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,1,2,2,2
706,11.7667,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,2,2
707,11.7833,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,1,2,2,2,2
708,11.8,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,4,2,0
709,11.8167,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,3,0,2
710,11.8333,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,4,3,2,2,0
711,11.85,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,4,2,0,1
712,11.8667,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,2,2
713,11.8833,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,0,2,1
714,11.9,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,4,2,2,3,0
715,11.9167,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,1,2,2
716,11.9333,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,3,0,2
717,11.95,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,3,2,0,3
718,11.9667,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,2,0
719,11.9833,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,2,2
720,12.0,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,2,2
721,12.0167,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,2,4
722,12.0333,synthetic_seed42_n900_event450,assessment,,False,0,monitoring,0,0,2,4,2
723,12.05,synthetic_seed42_n900_event450,assessment,,False,0,monitoring,2,2,2,2,2
724,12.0667,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,1,2,2
725,12.0833,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,1,2,2,0
726,12.1,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,3,2,2
727,12.1167,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,4,2,2,2,2
728,12.1333,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,3,1,2
729,12.15,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,1,2,2,2
730,12.1667,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,3,2,0
731,12.1833,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,2,2
732,12.2,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,2,4
733,12.2167,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,1,3,2,0
734,12.2333,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,0,2,2
735,12.25,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,4,2,3,4
736,12.2667,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,2,2
737,12.2833,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,2,1
738,12.3,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,3,0,2,2
739,12.3167,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,3,2,2,2
740,12.3333,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,2,2
741,12.35,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,0,2,2,1
742,12.3667,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,4,2,2,2,2
743,12.3833,synthetic_seed42_n900_event450,assessment,,False,0,monitoring,3,2,0,2,0
744,12.4,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,1,2,2,2,2
745,12.4167,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,0,1
746,12.4333,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,3,2,3
747,12.45,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,1,3,2
748,12.4667,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,2,0
749,12.4833,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,0,4,1,2
750,12.5,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,1,1,2,2,2
751,12.5167,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,3,3,0
752,12.5333,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,1,2,2,2
753,12.55,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,2,2
754,12.5667,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,1,4,0,2
755,12.5833,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,3,0,2
756,12.6,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,0,4,3
757,12.6167,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,2,2
758,12.6333,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,4,2,0
759,12.65,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,2,2
760,12.6667,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,1,2,2,3
761,12.6833,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,0,2
762,12.7,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,0,2,3,2
763,12.7167,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,1,2
764,12.7333,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,3,2,2,2,1
765,12.75,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,0,2,0
766,12.7667,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,2,2
767,12.7833,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,1,2,2,2
768,12.8,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,1,2,2,2
769,12.8167,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,1,4,2
770,12.8333,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,4,0,2
771,12.85,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,1,2,0,0
772,12.8667,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,0,3,3,2
773,12.8833,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,2,2
774,12.9,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,1,4,2,2
775,12.9167,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,3,2,2,2,2
776,12.9333,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,4,2,2,2
777,12.95,synthetic_seed42_n900_event450,assessment,,False,0,monitoring,0,2,4,0,2
778,12.9667,synthetic_seed42_n900_event450,assessment,,False,0,monitoring,2,1,3,0,0
779,12.9833,synthetic_seed42_n900_event450,assessment,,False,0,monitoring,0,0,2,3,2
780,13.0,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,3,2,0,4,2
781,13.0167,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,2,0
782,13.0333,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,1,2,2,1
783,13.05,synthetic_seed42_n900_event450,assessment,,False,0,monitoring,2,0,0,1,2
784,13.0667,synthetic_seed42_n900_event450,assessment,,False,0,monitoring,4,3,0,0,2
785,13.0833,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,3,0,0
786,13.1,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,1,2,4,3,2
787,13.1167,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,1,3,0,2
788,13.1333,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,0,3
789,13.15,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,3,1,2,1,2
790,13.1667,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,4,2,2,2
791,13.1833,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,0,2,3
792,13.2,synthetic_seed42_n900_event450,assessment,,False,1,planning,1,3,2,1,2
793,13.2167,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,3,2,2
794,13.2333,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,3,2,2,2,2
795,13.25,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,1,3,0,2
796,13.2667,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,2,0
797,13.2833,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,3,2,3
798,13.3,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,4,3,2,0
799,13.3167,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,1,0,2,0
800,13.3333,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,4,2,0
801,13.35,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,2,2
802,13.3667,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,1,0
803,13.3833,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,1,2,0,2
804,13.4,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,1,2,2,0
805,13.4167,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,2,2
806,13.4333,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,1,2,2,2,2
807,13.45,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,2,3
808,13.4667,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,3,2,4
809,13.4833,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,2,2
810,13.5,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,1,2,1,0
811,13.5167,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,4,2,2,1,2
812,13.5333,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,0,2
813,13.55,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,2,2
814,13.5667,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,1,2,4,0
815,13.5833,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,2,3
816,13.6,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,3,2,0,2
817,13.6167,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,0,2
818,13.6333,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,1,3,2,2
819,13.65,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,3,2,4
820,13.6667,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,1,2,2,2,0
821,13.6833,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,4,2,0
822,13.7,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,3,2
823,13.7167,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,3,2,2
824,13.7333,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,0,2
825,13.75,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,4,2,3,2,2
826,13.7667,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,3,2,2,0
827,13.7833,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,0,2,2,2,2
828,13.8,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,3,2,2
829,13.8167,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,2,0
830,13.8333,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,0,0,2
831,13.85,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,1,2,0,2
832,13.8667,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,1,2,2,2
833,13.8833,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,3,2,2
834,13.9,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,3,2,2
835,13.9167,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,3,2,2,2
836,13.9333,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,0,0
837,13.95,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,2,3
838,13.9667,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,1,2,2
839,13.9833,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,0,0
840,14.0,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,3,2,2
841,14.0167,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,4,2,3,2,2
842,14.0333,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,1,2,2,3
843,14.05,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,1,2,2,2,2
844,14.0667,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,1,4,2,2
845,14.0833,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,1,3,2,2
846,14.1,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,1,2,2,2
847,14.1167,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,3,2,2
848,14.1333,synthetic_seed42_n900_event450,assessment,,False,4,reorganizing,4,4,2,2,3
849,14.15,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,1,0,2,2
850,14.1667,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,2,2
851,14.1833,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,1,3,2,0
852,14.2,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,1,4,3,2
853,14.2167,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,2,2
854,14.2333,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,2,2
855,14.25,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,0,2,2,3,0
856,14.2667,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,3,2,0
857,14.2833,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,1,0,2
858,14.3,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,0,2,2,1
859,14.3167,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,1,2,4,2
860,14.3333,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,4,0,2,2,2
861,14.35,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,3,3,2
862,14.3667,synthetic_seed42_n900_event450,assessment,,False,0,monitoring,2,1,3,0,0
863,14.3833,synthetic_seed42_n900_event450,assessment,,False,0,monitoring,4,2,2,2,2
864,14.4,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,1,1,2,2
865,14.4167,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,0,0
866,14.4333,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,2,2
867,14.45,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,4,2,0,3
868,14.4667,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,1,2,0,2
869,14.4833,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,3,2,4
870,14.5,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,0,2,2,2,2
871,14.5167,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,4,1
872,14.5333,synthetic_seed42_n900_event450,assessment,,False,4,reorganizing,4,3,3,4,4
873,14.55,synthetic_seed42_n900_event450,assessment,,False,0,monitoring,1,2,0,4,0
874,14.5667,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,1,2,2,3,2
875,14.5833,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,0,2,4,2
876,14.6,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,2,2
877,14.6167,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,0,2,2,2
878,14.6333,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,0,3,2,3
879,14.65,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,1,4,2,4
880,14.6667,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,2,2
881,14.6833,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,2,2
882,14.7,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,0,2
883,14.7167,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,0,2,2,0,0
884,14.7333,synthetic_seed42_n900_event450,assessment,,False,0,monitoring,0,2,1,0,2
885,14.75,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,0,1
886,14.7667,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,2,0
887,14.7833,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,0,1,4,2,2
888,14.8,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,1,2,2,1
889,14.8167,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,1,2,2,2
890,14.8333,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,3,2,2
891,14.85,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,1,2,2,2,0
892,14.8667,synthetic_seed42_n900_event450,assessment,,False,1,planning,2,1,1,2,3
893,14.8833,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,4,2
894,14.9,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,4,2,2,1
895,14.9167,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,2,0,2
896,14.9333,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,2,2,3,2,2
897,14.95,synthetic_seed42_n900_event450,assessment,,False,2,coordinating,0,4,2,1,2
898,14.9667,synthetic_seed42_n900_event450,assessment,,False,4,reorganizing,4,4,3,0,0
899,14.9833,synthetic_seed42_n900_event450,assessment,,False,4,reorganizing,2,2,2,1,0
